# Number of wavelengths (nwvl):
  35
# Number of radius (nsize):
   50
# Wavelength axis (wvl):
 0.202156E+01 0.202105E+01 0.202081E+01 0.202056E+01 0.202041E+01
 0.202010E+01 0.201981E+01 0.201951E+01 0.201916E+01 0.201906E+01
 0.201875E+01 0.201834E+01 0.201800E+01 0.201779E+01 0.201769E+01
# Radius number    46
 0.202508E+01 0.202487E+01 0.202427E+01 0.202424E+01 0.202373E+01
 0.202378E+01 0.202366E+01 0.202304E+01 0.202292E+01 0.202283E+01
 0.202233E+01 0.202242E+01 0.202231E+01 0.202148E+01 0.202157E+01
 0.202134E+01 0.202110E+01 0.202092E+01 0.202055E+01 0.202036E+01
 0.202005E+01 0.201978E+01 0.201959E+01 0.201925E+01 0.201915E+01
 0.201877E+01 0.201839E+01 0.201832E+01 0.201794E+01 0.201782E+01
 0.201752E+01 0.201711E+01 0.201681E+01 0.201665E+01 0.201668E+01
# Radius number    47
 0.202381E+01 0.202362E+01 0.202293E+01 0.202256E+01 0.202209E+01
 0.202220E+01 0.202219E+01 0.202177E+01 0.202172E+01 0.202169E+01
 0.202118E+01 0.202085E+01 0.202115E+01 0.201991E+01 0.202061E+01
 0.201982E+01 0.201953E+01 0.201967E+01 0.201916E+01 0.201926E+01
 0.201855E+01 0.201859E+01 0.201857E+01 0.201793E+01 0.201811E+01
 0.201746E+01 0.201692E+01 0.201718E+01 0.201686E+01 0.201661E+01
 0.201639E+01 0.201585E+01 0.201574E+01 0.201575E+01 0.201582E+01
# Radius number    48
 0.202300E+01 0.202284E+01 0.202194E+01 0.202083E+01 0.202039E+01
 0.202069E+01 0.202095E+01 0.202078E+01 0.202087E+01 0.202098E+01
 0.202036E+01 0.201934E+01 0.202050E+01 0.201812E+01 0.202013E+01
 0.201832E+01 0.201786E+01 0.201865E+01 0.201781E+01 0.201847E+01
 0.201692E+01 0.201748E+01 0.201788E+01 0.201654E+01 0.201739E+01
 0.201611E+01 0.201531E+01 0.201606E+01 0.201599E+01 0.201537E+01
 0.201534E+01 0.201445E+01 0.201479E+01 0.201518E+01 0.201520E+01
# Radius number    49
 0.202282E+01 0.202269E+01 0.202138E+01 0.201908E+01 0.201860E+01
 0.201930E+01 0.202002E+01 0.202011E+01 0.202048E+01 0.202083E+01
 0.201995E+01 0.201787E+01 0.202050E+01 0.201602E+01 0.202028E+01
 0.201680E+01 0.201605E+01 0.201789E+01 0.201648E+01 0.201807E+01
 0.201510E+01 0.201645E+01 0.201767E+01 0.201505E+01 0.201708E+01
 0.201467E+01 0.201348E+01 0.201496E+01 0.201540E+01 0.201407E+01
 0.201438E+01 0.201285E+01 0.201399E+01 0.201501E+01 0.201493E+01
# Radius number    50
 0.202328E+01 0.202320E+01 0.202124E+01 0.201736E+01 0.201677E+01
 0.201807E+01 0.201943E+01 0.201978E+01 0.202053E+01 0.202124E+01
 0.201997E+01 0.201649E+01 0.202114E+01 0.201368E+01 0.202104E+01
 0.201530E+01 0.201414E+01 0.201742E+01 0.201524E+01 0.201806E+01
 0.201315E+01 0.201553E+01 0.201796E+01 0.201352E+01 0.201720E+01
 0.201321E+01 0.201151E+01 0.201390E+01 0.201509E+01 0.201274E+01
 0.201356E+01 0.201110E+01 0.201334E+01 0.201523E+01 0.201503E+01
# Single Scat Albedo (omeg):
# Radius number     1
 0.999965E+00 0.999962E+00 0.999968E+00 0.999963E+00 0.999964E+00
 0.999966E+00 0.999967E+00 0.999967E+00 0.999968E+00 0.999966E+00
 0.999969E+00 0.999963E+00 0.999970E+00 0.999933E+00 0.999969E+00
 0.999968E+00 0.999972E+00 0.999971E+00 0.999974E+00 0.999970E+00
 0.999968E+00 0.999979E+00 0.999957E+00 0.999966E+00 0.999983E+00
 0.999983E+00 0.999985E+00 0.999985E+00 0.999983E+00 0.999988E+00
 0.999986E+00 0.999987E+00 0.999985E+00 0.999988E+00 0.999988E+00
# Radius number     2
 0.999960E+00 0.999959E+00 0.999960E+00 0.999960E+00 0.999959E+00
 0.999962E+00 0.999962E+00 0.999964E+00 0.999965E+00 0.999963E+00
 0.999965E+00 0.999960E+00 0.999965E+00 0.999943E+00 0.999966E+00
 0.999967E+00 0.999970E+00 0.999968E+00 0.999972E+00 0.999969E+00
 0.999969E+00 0.999975E+00 0.999960E+00 0.999968E+00 0.999980E+00
 0.999980E+00 0.999983E+00 0.999984E+00 0.999980E+00 0.999985E+00
 0.999983E+00 0.999985E+00 0.999982E+00 0.999987E+00 0.999986E+00
# Radius number     3
 0.999950E+00 0.999950E+00 0.999954E+00 0.999952E+00 0.999955E+00
 0.999955E+00 0.999955E+00 0.999957E+00 0.999960E+00 0.999958E+00
 0.999960E+00 0.999957E+00 0.999961E+00 0.999951E+00 0.999965E+00
 0.999964E+00 0.999965E+00 0.999966E+00 0.999968E+00 0.999968E+00
 0.999968E+00 0.999973E+00 0.999966E+00 0.999968E+00 0.999977E+00
 0.999976E+00 0.999979E+00 0.999981E+00 0.999979E+00 0.999982E+00
 0.999981E+00 0.999982E+00 0.999982E+00 0.999986E+00 0.999987E+00
# Radius number     4
 0.999940E+00 0.999942E+00 0.999945E+00 0.999945E+00 0.999948E+00
 0.999948E+00 0.999950E+00 0.999955E+00 0.999953E+00 0.999953E+00
 0.999954E+00 0.999953E+00 0.999958E+00 0.999955E+00 0.999962E+00
 0.999961E+00 0.999960E+00 0.999965E+00 0.999966E+00 0.999966E+00
 0.999963E+00 0.999970E+00 0.999967E+00 0.999970E+00 0.999974E+00
 0.999976E+00 0.999974E+00 0.999977E+00 0.999975E+00 0.999981E+00
 0.999979E+00 0.999981E+00 0.999981E+00 0.999983E+00 0.999986E+00
# Radius number     5
 0.999934E+00 0.999936E+00 0.999941E+00 0.999939E+00 0.999942E+00
 0.999945E+00 0.999943E+00 0.999948E+00 0.999949E+00 0.999949E+00
 0.999950E+00 0.999948E+00 0.999955E+00 0.999957E+00 0.999961E+00
 0.999956E+00 0.999956E+00 0.999960E+00 0.999964E+00 0.999960E+00
 0.999963E+00 0.999968E+00 0.999966E+00 0.999967E+00 0.999973E+00
 0.999971E+00 0.999974E+00 0.999976E+00 0.999973E+00 0.999979E+00
 0.999978E+00 0.999980E+00 0.999978E+00 0.999983E+00 0.999983E+00
# Radius number     6
 0.999925E+00 0.999926E+00 0.999932E+00 0.999932E+00 0.999939E+00
 0.999940E+00 0.999940E+00 0.999943E+00 0.999940E+00 0.999940E+00
 0.999944E+00 0.999940E+00 0.999950E+00 0.999953E+00 0.999956E+00
 0.999949E+00 0.999949E+00 0.999955E+00 0.999959E+00 0.999955E+00
 0.999960E+00 0.999964E+00 0.999965E+00 0.999964E+00 0.999970E+00
 0.999969E+00 0.999972E+00 0.999973E+00 0.999970E+00 0.999976E+00
 0.999974E+00 0.999976E+00 0.999980E+00 0.999980E+00 0.999981E+00
# Radius number     7
 0.999914E+00 0.999919E+00 0.999927E+00 0.999925E+00 0.999932E+00
 0.999933E+00 0.999934E+00 0.999937E+00 0.999930E+00 0.999934E+00
 0.999938E+00 0.999935E+00 0.999945E+00 0.999953E+00 0.999953E+00
 0.999939E+00 0.999948E+00 0.999952E+00 0.999957E+00 0.999949E+00
 0.999959E+00 0.999962E+00 0.999963E+00 0.999963E+00 0.999965E+00
 0.999968E+00 0.999971E+00 0.999971E+00 0.999967E+00 0.999975E+00
 0.999974E+00 0.999975E+00 0.999978E+00 0.999979E+00 0.999981E+00
# Radius number     8
 0.999909E+00 0.999913E+00 0.999916E+00 0.999919E+00 0.999925E+00
 0.999930E+00 0.999930E+00 0.999929E+00 0.999916E+00 0.999930E+00
 0.999936E+00 0.999928E+00 0.999942E+00 0.999946E+00 0.999948E+00
 0.999932E+00 0.999947E+00 0.999949E+00 0.999951E+00 0.999944E+00
 0.999955E+00 0.999958E+00 0.999960E+00 0.999963E+00 0.999962E+00
 0.999966E+00 0.999968E+00 0.999967E+00 0.999965E+00 0.999974E+00
 0.999971E+00 0.999972E+00 0.999974E+00 0.999976E+00 0.999980E+00
# Radius number     9
 0.999904E+00 0.999906E+00 0.999908E+00 0.999915E+00 0.999919E+00
 0.999923E+00 0.999924E+00 0.999922E+00 0.999905E+00 0.999926E+00
 0.999930E+00 0.999924E+00 0.999934E+00 0.999942E+00 0.999943E+00
 0.999927E+00 0.999945E+00 0.999946E+00 0.999947E+00 0.999940E+00
 0.999951E+00 0.999954E+00 0.999956E+00 0.999958E+00 0.999956E+00
 0.999963E+00 0.999964E+00 0.999965E+00 0.999963E+00 0.999970E+00
 0.999968E+00 0.999966E+00 0.999973E+00 0.999975E+00 0.999976E+00
# Radius number    10
 0.999896E+00 0.999900E+00 0.999896E+00 0.999907E+00 0.999906E+00
 0.999916E+00 0.999917E+00 0.999917E+00 0.999898E+00 0.999923E+00
 0.999925E+00 0.999921E+00 0.999929E+00 0.999938E+00 0.999938E+00
 0.999921E+00 0.999943E+00 0.999943E+00 0.999942E+00 0.999941E+00
 0.999949E+00 0.999949E+00 0.999953E+00 0.999955E+00 0.999951E+00
 0.999961E+00 0.999960E+00 0.999959E+00 0.999960E+00 0.999966E+00
 0.999966E+00 0.999963E+00 0.999969E+00 0.999973E+00 0.999973E+00
# Radius number    11
 0.999888E+00 0.999894E+00 0.999891E+00 0.999899E+00 0.999897E+00
 0.999908E+00 0.999912E+00 0.999908E+00 0.999896E+00 0.999922E+00
 0.999920E+00 0.999915E+00 0.999926E+00 0.999930E+00 0.999932E+00
 0.999924E+00 0.999936E+00 0.999940E+00 0.999936E+00 0.999936E+00
 0.999946E+00 0.999944E+00 0.999947E+00 0.999952E+00 0.999951E+00
 0.999957E+00 0.999957E+00 0.999956E+00 0.999961E+00 0.999964E+00
 0.999964E+00 0.999958E+00 0.999969E+00 0.999969E+00 0.999974E+00
# Radius number    12
 0.999879E+00 0.999884E+00 0.999882E+00 0.999890E+00 0.999884E+00
 0.999901E+00 0.999902E+00 0.999901E+00 0.999895E+00 0.999914E+00
 0.999915E+00 0.999909E+00 0.999919E+00 0.999924E+00 0.999924E+00
 0.999922E+00 0.999931E+00 0.999935E+00 0.999929E+00 0.999933E+00
 0.999940E+00 0.999942E+00 0.999942E+00 0.999948E+00 0.999944E+00
 0.999953E+00 0.999955E+00 0.999953E+00 0.999958E+00 0.999961E+00
 0.999962E+00 0.999955E+00 0.999965E+00 0.999968E+00 0.999966E+00
# Radius number    13
 0.999866E+00 0.999874E+00 0.999874E+00 0.999882E+00 0.999876E+00
 0.999891E+00 0.999894E+00 0.999896E+00 0.999894E+00 0.999908E+00
 0.999907E+00 0.999902E+00 0.999915E+00 0.999919E+00 0.999916E+00
 0.999916E+00 0.999923E+00 0.999932E+00 0.999923E+00 0.999930E+00
 0.999935E+00 0.999936E+00 0.999938E+00 0.999944E+00 0.999941E+00
 0.999946E+00 0.999952E+00 0.999949E+00 0.999954E+00 0.999958E+00
 0.999959E+00 0.999952E+00 0.999963E+00 0.999965E+00 0.999965E+00
# Radius number    14
 0.999857E+00 0.999864E+00 0.999868E+00 0.999869E+00 0.999866E+00
 0.999884E+00 0.999885E+00 0.999885E+00 0.999887E+00 0.999896E+00
 0.999899E+00 0.999894E+00 0.999907E+00 0.999910E+00 0.999910E+00
 0.999911E+00 0.999918E+00 0.999920E+00 0.999919E+00 0.999923E+00
 0.999934E+00 0.999928E+00 0.999933E+00 0.999940E+00 0.999938E+00
 0.999941E+00 0.999949E+00 0.999942E+00 0.999948E+00 0.999951E+00
 0.999956E+00 0.999952E+00 0.999960E+00 0.999961E+00 0.999961E+00
# Radius number    15
 0.999845E+00 0.999854E+00 0.999858E+00 0.999854E+00 0.999854E+00
 0.999874E+00 0.999877E+00 0.999878E+00 0.999881E+00 0.999888E+00
 0.999891E+00 0.999886E+00 0.999898E+00 0.999904E+00 0.999901E+00
 0.999900E+00 0.999910E+00 0.999914E+00 0.999912E+00 0.999918E+00
 0.999924E+00 0.999923E+00 0.999929E+00 0.999932E+00 0.999933E+00
 0.999934E+00 0.999941E+00 0.999937E+00 0.999940E+00 0.999948E+00
 0.999951E+00 0.999950E+00 0.999956E+00 0.999959E+00 0.999958E+00
# Radius number    16
 0.999835E+00 0.999843E+00 0.999845E+00 0.999841E+00 0.999842E+00
 0.999861E+00 0.999866E+00 0.999864E+00 0.999872E+00 0.999878E+00
 0.999881E+00 0.999878E+00 0.999888E+00 0.999895E+00 0.999893E+00
 0.999893E+00 0.999903E+00 0.999904E+00 0.999907E+00 0.999911E+00
 0.999918E+00 0.999917E+00 0.999923E+00 0.999925E+00 0.999926E+00
 0.999928E+00 0.999939E+00 0.999935E+00 0.999936E+00 0.999942E+00
 0.999947E+00 0.999947E+00 0.999953E+00 0.999954E+00 0.999953E+00
# Radius number    17
 0.999823E+00 0.999832E+00 0.999833E+00 0.999830E+00 0.999830E+00
 0.999844E+00 0.999853E+00 0.999848E+00 0.999860E+00 0.999867E+00
 0.999869E+00 0.999871E+00 0.999879E+00 0.999883E+00 0.999882E+00
 0.999885E+00 0.999896E+00 0.999894E+00 0.999901E+00 0.999906E+00
 0.999911E+00 0.999909E+00 0.999915E+00 0.999919E+00 0.999920E+00
 0.999924E+00 0.999932E+00 0.999928E+00 0.999929E+00 0.999934E+00
 0.999941E+00 0.999943E+00 0.999948E+00 0.999949E+00 0.999949E+00
# Radius number    18
 0.999811E+00 0.999818E+00 0.999817E+00 0.999823E+00 0.999813E+00
 0.999831E+00 0.999837E+00 0.999835E+00 0.999848E+00 0.999855E+00
 0.999856E+00 0.999862E+00 0.999868E+00 0.999874E+00 0.999871E+00
 0.999878E+00 0.999888E+00 0.999883E+00 0.999891E+00 0.999897E+00
 0.999903E+00 0.999903E+00 0.999910E+00 0.999908E+00 0.999912E+00
 0.999916E+00 0.999924E+00 0.999924E+00 0.999919E+00 0.999929E+00
 0.999936E+00 0.999937E+00 0.999943E+00 0.999945E+00 0.999944E+00
# Radius number    19
 0.999795E+00 0.999798E+00 0.999802E+00 0.999810E+00 0.999800E+00
 0.999817E+00 0.999823E+00 0.999821E+00 0.999834E+00 0.999845E+00
 0.999843E+00 0.999850E+00 0.999858E+00 0.999860E+00 0.999860E+00
 0.999871E+00 0.999877E+00 0.999870E+00 0.999881E+00 0.999889E+00
 0.999889E+00 0.999895E+00 0.999899E+00 0.999905E+00 0.999906E+00
 0.999909E+00 0.999917E+00 0.999919E+00 0.999913E+00 0.999923E+00
 0.999930E+00 0.999930E+00 0.999937E+00 0.999938E+00 0.999942E+00
# Radius number    20
 0.999775E+00 0.999779E+00 0.999784E+00 0.999795E+00 0.999782E+00
 0.999802E+00 0.999806E+00 0.999805E+00 0.999819E+00 0.999831E+00
 0.999828E+00 0.999838E+00 0.999843E+00 0.999847E+00 0.999848E+00
 0.999859E+00 0.999867E+00 0.999861E+00 0.999872E+00 0.999878E+00
 0.999880E+00 0.999887E+00 0.999890E+00 0.999894E+00 0.999899E+00
 0.999901E+00 0.999907E+00 0.999912E+00 0.999909E+00 0.999919E+00
 0.999925E+00 0.999925E+00 0.999931E+00 0.999933E+00 0.999936E+00
# Radius number    21
 0.999751E+00 0.999757E+00 0.999764E+00 0.999776E+00 0.999765E+00
 0.999785E+00 0.999792E+00 0.999787E+00 0.999804E+00 0.999812E+00
 0.999812E+00 0.999827E+00 0.999829E+00 0.999833E+00 0.999835E+00
 0.999849E+00 0.999854E+00 0.999851E+00 0.999861E+00 0.999864E+00
 0.999867E+00 0.999873E+00 0.999878E+00 0.999888E+00 0.999890E+00
 0.999890E+00 0.999896E+00 0.999902E+00 0.999902E+00 0.999912E+00
 0.999914E+00 0.999915E+00 0.999923E+00 0.999927E+00 0.999930E+00
# Radius number    22
 0.999729E+00 0.999737E+00 0.999742E+00 0.999752E+00 0.999747E+00
 0.999767E+00 0.999772E+00 0.999769E+00 0.999782E+00 0.999794E+00
 0.999793E+00 0.999809E+00 0.999812E+00 0.999816E+00 0.999821E+00
 0.999833E+00 0.999842E+00 0.999839E+00 0.999851E+00 0.999849E+00
 0.999857E+00 0.999861E+00 0.999870E+00 0.999879E+00 0.999882E+00
 0.999880E+00 0.999885E+00 0.999891E+00 0.999898E+00 0.999903E+00
 0.999909E+00 0.999908E+00 0.999917E+00 0.999919E+00 0.999926E+00
# Radius number    23
 0.999704E+00 0.999711E+00 0.999718E+00 0.999733E+00 0.999729E+00
 0.999744E+00 0.999752E+00 0.999748E+00 0.999767E+00 0.999774E+00
 0.999774E+00 0.999792E+00 0.999797E+00 0.999802E+00 0.999804E+00
 0.999817E+00 0.999826E+00 0.999826E+00 0.999836E+00 0.999837E+00
 0.999844E+00 0.999850E+00 0.999857E+00 0.999867E+00 0.999871E+00
 0.999872E+00 0.999877E+00 0.999880E+00 0.999889E+00 0.999894E+00
 0.999901E+00 0.999903E+00 0.999910E+00 0.999911E+00 0.999920E+00
# Radius number    24
 0.999678E+00 0.999686E+00 0.999693E+00 0.999705E+00 0.999710E+00
 0.999721E+00 0.999731E+00 0.999725E+00 0.999745E+00 0.999752E+00
 0.999757E+00 0.999770E+00 0.999773E+00 0.999785E+00 0.999789E+00
 0.999796E+00 0.999807E+00 0.999810E+00 0.999822E+00 0.999823E+00
 0.999831E+00 0.999835E+00 0.999845E+00 0.999854E+00 0.999860E+00
 0.999861E+00 0.999864E+00 0.999870E+00 0.999882E+00 0.999881E+00
 0.999890E+00 0.999897E+00 0.999900E+00 0.999905E+00 0.999910E+00
# Radius number    25
 0.999647E+00 0.999657E+00 0.999667E+00 0.999677E+00 0.999683E+00
 0.999694E+00 0.999705E+00 0.999704E+00 0.999722E+00 0.999730E+00
 0.999734E+00 0.999749E+00 0.999753E+00 0.999763E+00 0.999771E+00
 0.999778E+00 0.999789E+00 0.999793E+00 0.999806E+00 0.999808E+00
 0.999816E+00 0.999818E+00 0.999831E+00 0.999840E+00 0.999846E+00
 0.999851E+00 0.999854E+00 0.999857E+00 0.999871E+00 0.999871E+00
 0.999878E+00 0.999884E+00 0.999889E+00 0.999897E+00 0.999902E+00
# Radius number    26
 0.999615E+00 0.999625E+00 0.999637E+00 0.999648E+00 0.999661E+00
 0.999664E+00 0.999674E+00 0.999679E+00 0.999697E+00 0.999702E+00
 0.999714E+00 0.999723E+00 0.999731E+00 0.999741E+00 0.999751E+00
 0.999757E+00 0.999768E+00 0.999774E+00 0.999786E+00 0.999791E+00
 0.999797E+00 0.999803E+00 0.999815E+00 0.999823E+00 0.999829E+00
 0.999834E+00 0.999841E+00 0.999847E+00 0.999858E+00 0.999858E+00
 0.999866E+00 0.999876E+00 0.999878E+00 0.999887E+00 0.999893E+00
# Radius number    27
 0.999577E+00 0.999590E+00 0.999603E+00 0.999613E+00 0.999631E+00
 0.999634E+00 0.999644E+00 0.999651E+00 0.999670E+00 0.999674E+00
 0.999690E+00 0.999699E+00 0.999707E+00 0.999719E+00 0.999727E+00
 0.999735E+00 0.999745E+00 0.999755E+00 0.999765E+00 0.999773E+00
 0.999777E+00 0.999784E+00 0.999796E+00 0.999806E+00 0.999814E+00
 0.999819E+00 0.999830E+00 0.999833E+00 0.999843E+00 0.999847E+00
 0.999853E+00 0.999863E+00 0.999867E+00 0.999876E+00 0.999880E+00
# Radius number    28
 0.999539E+00 0.999549E+00 0.999569E+00 0.999575E+00 0.999594E+00
 0.999601E+00 0.999611E+00 0.999625E+00 0.999639E+00 0.999645E+00
 0.999659E+00 0.999667E+00 0.999678E+00 0.999693E+00 0.999700E+00
 0.999710E+00 0.999722E+00 0.999734E+00 0.999740E+00 0.999752E+00
 0.999753E+00 0.999764E+00 0.999776E+00 0.999785E+00 0.999797E+00
 0.999801E+00 0.999812E+00 0.999819E+00 0.999826E+00 0.999831E+00
 0.999840E+00 0.999849E+00 0.999855E+00 0.999867E+00 0.999869E+00
# Radius number    29
 0.999495E+00 0.999507E+00 0.999526E+00 0.999536E+00 0.999555E+00
 0.999565E+00 0.999575E+00 0.999589E+00 0.999603E+00 0.999611E+00
 0.999624E+00 0.999633E+00 0.999647E+00 0.999664E+00 0.999674E+00
 0.999682E+00 0.999698E+00 0.999705E+00 0.999720E+00 0.999728E+00
 0.999732E+00 0.999743E+00 0.999752E+00 0.999764E+00 0.999776E+00
 0.999781E+00 0.999791E+00 0.999800E+00 0.999810E+00 0.999817E+00
 0.999824E+00 0.999834E+00 0.999842E+00 0.999851E+00 0.999857E+00
# Radius number    30
 0.999446E+00 0.999460E+00 0.999479E+00 0.999491E+00 0.999514E+00
 0.999521E+00 0.999536E+00 0.999548E+00 0.999564E+00 0.999574E+00
 0.999588E+00 0.999599E+00 0.999617E+00 0.999632E+00 0.999642E+00
 0.999652E+00 0.999667E+00 0.999679E+00 0.999689E+00 0.999703E+00
 0.999706E+00 0.999718E+00 0.999726E+00 0.999741E+00 0.999755E+00
 0.999761E+00 0.999774E+00 0.999780E+00 0.999791E+00 0.999799E+00
 0.999810E+00 0.999817E+00 0.999827E+00 0.999836E+00 0.999840E+00
# Radius number    31
 0.999394E+00 0.999410E+00 0.999426E+00 0.999442E+00 0.999463E+00
 0.999475E+00 0.999489E+00 0.999506E+00 0.999519E+00 0.999533E+00
 0.999545E+00 0.999557E+00 0.999579E+00 0.999595E+00 0.999609E+00
 0.999620E+00 0.999636E+00 0.999647E+00 0.999658E+00 0.999674E+00
 0.999680E+00 0.999693E+00 0.999701E+00 0.999715E+00 0.999730E+00
 0.999740E+00 0.999749E+00 0.999760E+00 0.999769E+00 0.999777E+00
 0.999793E+00 0.999799E+00 0.999811E+00 0.999821E+00 0.999826E+00
# Radius number    32
 0.999337E+00 0.999355E+00 0.999371E+00 0.999390E+00 0.999414E+00
 0.999426E+00 0.999442E+00 0.999459E+00 0.999472E+00 0.999492E+00
 0.999501E+00 0.999515E+00 0.999540E+00 0.999555E+00 0.999572E+00
 0.999582E+00 0.999598E+00 0.999613E+00 0.999624E+00 0.999641E+00
 0.999651E+00 0.999659E+00 0.999671E+00 0.999686E+00 0.999699E+00
 0.999710E+00 0.999728E+00 0.999735E+00 0.999746E+00 0.999757E+00
 0.999771E+00 0.999778E+00 0.999789E+00 0.999802E+00 0.999810E+00
# Radius number    33
 0.999273E+00 0.999292E+00 0.999310E+00 0.999327E+00 0.999355E+00
 0.999367E+00 0.999388E+00 0.999407E+00 0.999423E+00 0.999440E+00
 0.999452E+00 0.999469E+00 0.999494E+00 0.999512E+00 0.999530E+00
 0.999542E+00 0.999556E+00 0.999575E+00 0.999583E+00 0.999606E+00
 0.999618E+00 0.999627E+00 0.999641E+00 0.999657E+00 0.999669E+00
 0.999685E+00 0.999700E+00 0.999709E+00 0.999721E+00 0.999732E+00
 0.999748E+00 0.999759E+00 0.999769E+00 0.999781E+00 0.999790E+00
# Radius number    34
 0.999203E+00 0.999224E+00 0.999241E+00 0.999263E+00 0.999290E+00
 0.999306E+00 0.999331E+00 0.999346E+00 0.999363E+00 0.999383E+00
 0.999398E+00 0.999422E+00 0.999442E+00 0.999465E+00 0.999483E+00
 0.999496E+00 0.999509E+00 0.999532E+00 0.999540E+00 0.999564E+00
 0.999579E+00 0.999591E+00 0.999608E+00 0.999624E+00 0.999636E+00
 0.999652E+00 0.999670E+00 0.999682E+00 0.999695E+00 0.999707E+00
 0.999724E+00 0.999734E+00 0.999745E+00 0.999760E+00 0.999769E+00
# Radius number    35
 0.999125E+00 0.999149E+00 0.999168E+00 0.999188E+00 0.999219E+00
 0.999237E+00 0.999259E+00 0.999284E+00 0.999301E+00 0.999327E+00
 0.999341E+00 0.999366E+00 0.999387E+00 0.999409E+00 0.999431E+00
 0.999447E+00 0.999461E+00 0.999485E+00 0.999493E+00 0.999524E+00
 0.999538E+00 0.999552E+00 0.999569E+00 0.999589E+00 0.999600E+00
 0.999617E+00 0.999638E+00 0.999653E+00 0.999666E+00 0.999677E+00
 0.999694E+00 0.999709E+00 0.999720E+00 0.999739E+00 0.999748E+00
# Radius number    36
 0.999036E+00 0.999062E+00 0.999082E+00 0.999109E+00 0.999139E+00
 0.999162E+00 0.999186E+00 0.999213E+00 0.999231E+00 0.999258E+00
 0.999277E+00 0.999302E+00 0.999325E+00 0.999348E+00 0.999370E+00
 0.999392E+00 0.999412E+00 0.999433E+00 0.999447E+00 0.999474E+00
 0.999490E+00 0.999509E+00 0.999528E+00 0.999545E+00 0.999563E+00
 0.999581E+00 0.999598E+00 0.999617E+00 0.999631E+00 0.999644E+00
 0.999662E+00 0.999679E+00 0.999693E+00 0.999709E+00 0.999723E+00
# Radius number    37
 0.998943E+00 0.998970E+00 0.998994E+00 0.999018E+00 0.999052E+00
 0.999081E+00 0.999107E+00 0.999133E+00 0.999154E+00 0.999184E+00
 0.999205E+00 0.999235E+00 0.999259E+00 0.999285E+00 0.999306E+00
 0.999330E+00 0.999354E+00 0.999377E+00 0.999393E+00 0.999423E+00
 0.999441E+00 0.999456E+00 0.999480E+00 0.999501E+00 0.999518E+00
 0.999537E+00 0.999560E+00 0.999579E+00 0.999596E+00 0.999609E+00
 0.999628E+00 0.999646E+00 0.999661E+00 0.999680E+00 0.999692E+00
# Radius number    38
 0.998838E+00 0.998868E+00 0.998894E+00 0.998922E+00 0.998958E+00
 0.998989E+00 0.999020E+00 0.999048E+00 0.999070E+00 0.999103E+00
 0.999128E+00 0.999158E+00 0.999188E+00 0.999211E+00 0.999236E+00
 0.999263E+00 0.999292E+00 0.999311E+00 0.999335E+00 0.999365E+00
 0.999381E+00 0.999402E+00 0.999425E+00 0.999450E+00 0.999474E+00
 0.999493E+00 0.999520E+00 0.999534E+00 0.999555E+00 0.999571E+00
 0.999590E+00 0.999613E+00 0.999629E+00 0.999649E+00 0.999665E+00
# Radius number    39
 0.998721E+00 0.998752E+00 0.998784E+00 0.998818E+00 0.998852E+00
 0.998888E+00 0.998922E+00 0.998953E+00 0.998979E+00 0.999011E+00
 0.999043E+00 0.999068E+00 0.999105E+00 0.999132E+00 0.999159E+00
 0.999189E+00 0.999220E+00 0.999241E+00 0.999269E+00 0.999301E+00
 0.999319E+00 0.999344E+00 0.999368E+00 0.999391E+00 0.999417E+00
 0.999439E+00 0.999468E+00 0.999489E+00 0.999511E+00 0.999529E+00
 0.999548E+00 0.999571E+00 0.999592E+00 0.999612E+00 0.999629E+00
# Radius number    40
 0.998591E+00 0.998628E+00 0.998663E+00 0.998697E+00 0.998740E+00
 0.998774E+00 0.998810E+00 0.998848E+00 0.998876E+00 0.998913E+00
 0.998947E+00 0.998977E+00 0.999012E+00 0.999044E+00 0.999073E+00
 0.999106E+00 0.999140E+00 0.999168E+00 0.999196E+00 0.999229E+00
 0.999250E+00 0.999278E+00 0.999304E+00 0.999330E+00 0.999360E+00
 0.999383E+00 0.999412E+00 0.999434E+00 0.999458E+00 0.999479E+00
 0.999504E+00 0.999527E+00 0.999551E+00 0.999570E+00 0.999592E+00
# Radius number    41
 0.998449E+00 0.998491E+00 0.998529E+00 0.998569E+00 0.998613E+00
 0.998652E+00 0.998690E+00 0.998728E+00 0.998762E+00 0.998801E+00
 0.998843E+00 0.998872E+00 0.998912E+00 0.998946E+00 0.998981E+00
 0.999015E+00 0.999052E+00 0.999085E+00 0.999113E+00 0.999148E+00
 0.999175E+00 0.999207E+00 0.999234E+00 0.999263E+00 0.999295E+00
 0.999321E+00 0.999350E+00 0.999381E+00 0.999404E+00 0.999428E+00
 0.999452E+00 0.999478E+00 0.999504E+00 0.999525E+00 0.999548E+00
# Radius number    42
 0.998289E+00 0.998340E+00 0.998383E+00 0.998424E+00 0.998473E+00
 0.998517E+00 0.998552E+00 0.998601E+00 0.998639E+00 0.998678E+00
 0.998728E+00 0.998761E+00 0.998802E+00 0.998840E+00 0.998878E+00
 0.998913E+00 0.998953E+00 0.998992E+00 0.999021E+00 0.999062E+00
 0.999092E+00 0.999126E+00 0.999158E+00 0.999192E+00 0.999223E+00
